,Month,WeekofMonth,Site,EnteroCountsGreaterThan110,GMeanEnteroCount,MaxYear,MeanRainAmount,MinYear,SampleCount,HistoricallySafe,BestSite
902,8,3,Hudson Landing Ramp,0.0,11.712020559914416,2013,0.125,2010,4,True,49
903,8,3,Hudson River above Troy Lock,1.0,90.10040695194232,2013,0.22500000000000003,2010,4,False,64
904,8,3,Hudson above Mohawk River,1.0,26.85026797709615,2013,0.22499999999999998,2010,4,False,66
905,8,3,Inbocht Bay,0.0,5.318295896944989,2013,0.125,2010,4,True,50
906,8,3,Irvington Beach,0.0,10.000000000000002,2013,1.0,2008,5,True,19
907,8,3,Island Creek/Normans Kill,1.0,51.87176699705117,2013,0.22499999999999998,2010,4,False,67
908,8,3,Kingsland Pt. Park- Pocantico River,1.0,41.89151063476486,2013,1.0,2008,5,False,56
909,8,3,Kingston Point Beach,0.0,6.081651421925946,2013,0.375,2010,4,True,30
910,8,3,Kingston STP Outfall,1.0,123.53898420362198,2013,0.375,2010,4,False,62
911,8,3,Little Stony Point,0.0,5.748514876358641,2013,0.55,2010,4,True,28
912,8,3,Malden Launch Ramp,0.0,13.749747175596468,2013,0.125,2010,4,True,51
913,8,3,Marlboro Landing,0.0,4.704885080549647,2013,0.15000000000000002,2010,4,True,35
914,8,3,Mohawk River at Waterford,3.0,233.04527129218295,2013,0.22499999999999998,2010,4,False,74
915,8,3,Newburgh Launch Ramp,4.0,346.67650412757894,2013,0.55,2010,4,False,75
916,8,3,Newtown Creek- Dutch Kills,2.0,110.5657047296317,2011,1.46,2007,5,False,70
917,8,3,Newtown Creek- Metropolitan Ave. Bridge,3.0,301.4782804602533,2011,1.4600000000000002,2007,5,False,73
918,8,3,Norrie Point Yacht Basin,0.0,16.916907531374743,2013,0.15000000000000002,2010,4,True,36
919,8,3,Norrie Point mid-channel,0.0,3.2237097954706257,2013,0.15000000000000002,2010,4,True,37
920,8,3,North River STP at 145th,1.0,13.20824787557288,2011,1.46,2007,5,False,55
921,8,3,Nyack Launch Ramp,0.0,17.623403478323173,2013,1.0,2008,5,True,20
922,8,3,Orangetown STP Outfall,0.0,21.015067212155056,2013,0.85,2007,6,True,24
923,8,3,Ossining Beach,0.0,13.260404475662169,2013,1.0,2008,5,True,21
924,8,3,Peekskill Riverfront Green Park,0.0,12.457309396155184,2013,1.0,2008,5,True,22
925,8,3,Pier 96 Kayak Launch,0.0,15.779670210741882,2011,1.8250000000000002,2008,4,True,1
926,8,3,Piermont Pier,1.0,43.52541914958102,2013,0.8571428571428571,2007,7,False,58
927,8,3,Port Ewen Drinking Water Intake,0.0,2.9906975624424406,2013,0.15000000000000002,2010,4,True,38
928,8,3,Poughkeepsie Drinking Water Intake,0.0,6.848661007688604,2013,0.15000000000000002,2010,4,True,39
929,8,3,Poughkeepsie Launch Ramp,0.0,10.87076819332189,2013,0.15000000000000002,2010,4,True,40
930,8,3,Rondout- Eddyville Anchorage,0.0,27.94774017096153,2013,0.375,2010,4,True,31
931,8,3,Rondout- Kingston Public Dock,2.0,66.08355020596036,2013,0.375,2010,4,False,72
932,8,3,Saw Mill River,2.0,140.68877854233253,2011,1.46,2007,5,False,71
933,8,3,Stony Point mid-channel,0.0,12.457309396155178,2013,1.0,2008,5,True,23
934,8,3,TZ Bridge mid-channel,0.0,10.000000000000007,2013,0.8333333333333334,2007,6,True,25
935,8,3,Tarrytown Marina,0.0,16.437308834542414,2013,1.25,2008,4,True,12
936,8,3,The Battery mid-channel,0.0,11.486983549970352,2011,1.46,2007,5,True,10
937,8,3,Tivoli Landing,0.0,4.262147595354359,2013,0.375,2010,4,True,32
938,8,3,Ulster Landing Beach,0.0,4.559014113909556,2013,0.375,2010,4,True,33
939,8,3,Upper Sparkill Creek,1.0,15530.0,2008,1.0,2008,1,False,57
940,8,3,Wappingers Creek,0.0,13.58105716751361,2013,0.15000000000000002,2010,4,True,41
941,8,3,West Point STP Outfall,1.0,46.159601409169156,2013,0.55,2010,4,False,60
942,8,3,Yonkers STP Outfall,0.0,10.000000000000002,2011,1.46,2007,5,True,11
943,8,3,Yonkers mid-channel,0.0,10.000000000000002,2011,1.4600000000000002,2007,5,True,5
944,8,4,Albany Rowing Dock,1.0,161.00000000000003,2009,2.8,2009,1,False,22
945,8,4,Athens,1.0,1732.9999999999995,2009,2.8,2009,1,False,23
946,8,4,Beacon Harbor,0.0,7.999999999999998,2009,0.6,2009,1,True,10
947,8,4,Bethlehem Launch Ramp,0.0,57.00000000000001,2009,2.8,2009,1,True,1
948,8,4,Castleton,1.0,686.9999999999998,2009,2.8,2009,1,False,24
949,8,4,Catskill Creek- East End,2.0,2419.999999999999,2010,1.7,2009,2,False,48
950,8,4,Catskill Creek- First Bridge,2.0,2419.999999999999,2010,1.7,2009,2,False,49
951,8,4,Catskill Launch Ramp,2.0,460.7385375676753,2010,1.7,2009,2,False,50
952,8,4,Cedar Pond Brook,1.0,194.00000000000003,2007,1.4,2007,1,False,35
953,8,4,Coeymans Landing,1.0,769.9999999999997,2009,2.8,2009,1,False,25
954,8,4,Cold Spring Harbor,0.0,12.0,2009,0.6,2009,1,True,11
955,8,4,Congress St. Bridge- Troy,2.0,371.65844535002816,2010,1.7,2009,2,False,51
956,8,4,Coxsackie Waterfront Park,1.0,1732.9999999999995,2009,2.8,2009,1,False,26
957,8,4,Croton Point Beach,0.0,14.142135623730955,2009,1.2999999999999998,2007,2,True,9
958,8,4,Dunn Memorial Bridge- Albany,1.0,192.5824498753715,2010,1.7,2009,2,False,33
959,8,4,Esopus Creek Entrance,2.0,2419.999999999999,2010,1.8,2009,2,False,46
960,8,4,Esopus Creek West,2.0,2419.999999999999,2010,1.8,2009,2,False,47
961,8,4,Fort Montgomery,0.0,15.999999999999998,2009,0.6,2009,1,True,12
962,8,4,Furnace Brook,0.0,18.999999999999996,2007,1.4,2007,1,True,3
963,8,4,Gay's Point mid-channel,1.0,155.56349186104052,2010,1.7,2009,2,False,34
964,8,4,Haverstraw Bay mid-channel,0.0,10.000000000000002,2007,1.4,2007,1,True,4
965,8,4,Hudson Landing Ramp,1.0,726.9999999999999,2009,2.8,2009,1,False,27
966,8,4,Hudson River above Troy Lock,2.0,299.49958263743866,2010,1.7,2009,2,False,52
967,8,4,Hudson above Mohawk River,1.0,275.9999999999999,2009,2.8,2009,1,False,28
968,8,4,Inbocht Bay,0.0,23.0,2009,2.8,2009,1,True,2
969,8,4,Island Creek/Normans Kill,1.0,163.0,2009,2.8,2009,1,False,29
970,8,4,Kingsland Pt. Park- Pocantico River,1.0,8663.999999999995,2009,1.2,2009,1,False,37
971,8,4,Kingston Point Beach,1.0,146.99999999999997,2009,0.6,2009,1,False,40
972,8,4,Kingston STP Outfall,1.0,1986.0000000000007,2009,0.6,2009,1,False,41
973,8,4,Little Stony Point,0.0,10.000000000000002,2009,0.6,2009,1,True,13
974,8,4,Malden Launch Ramp,1.0,517.0,2009,2.8,2009,1,False,30
975,8,4,Marlboro Landing,0.0,11.000000000000002,2009,0.6,2009,1,True,14
976,8,4,Mohawk River at Waterford,1.0,1986.0000000000007,2009,2.8,2009,1,False,31
977,8,4,Newburgh Launch Ramp,1.0,686.9999999999998,2009,0.6,2009,1,False,42
978,8,4,Norrie Point Yacht Basin,1.0,921.0,2009,0.6,2009,1,False,43
979,8,4,Norrie Point mid-channel,0.0,10.000000000000002,2009,0.6,2009,1,True,15
980,8,4,Nyack Launch Ramp,1.0,382.9999999999999,2009,1.2,2009,1,False,38
981,8,4,Orangetown STP Outfall,1.0,323.9999999999999,2007,1.4,2007,1,False,36
982,8,4,Ossining Beach,0.0,48.00000000000001,2007,1.4,2007,1,True,5
983,8,4,Peekskill Riverfront Green Park,0.0,9.000000000000002,2007,1.4,2007,1,True,6
984,8,4,Piermont Pier,3.0,70.02494074531073,2010,1.0857142857142856,2007,7,False,53
985,8,4,Port Ewen Drinking Water Intake,0.0,27.0,2009,0.6,2009,1,True,16
986,8,4,Poughkeepsie Drinking Water Intake,0.0,15.999999999999998,2009,0.6,2009,1,True,17
987,8,4,Poughkeepsie Launch Ramp,0.0,18.999999999999996,2009,0.6,2009,1,True,18
988,8,4,Rondout- Eddyville Anchorage,1.0,2419.999999999999,2009,0.6,2009,1,False,44
989,8,4,Rondout- Kingston Public Dock,1.0,2419.999999999999,2009,0.6,2009,1,False,45
990,8,4,Stony Point mid-channel,0.0,6.999999999999999,2007,1.4,2007,1,True,7
991,8,4,TZ Bridge mid-channel,0.0,1.0,2007,1.4,2007,1,True,8
992,8,4,Tarrytown Marina,1.0,2310.0,2009,1.2,2009,1,False,39
993,8,4,Tivoli Landing,1.0,77.14920608794367,2010,1.8,2009,2,False,32
994,8,4,Ulster Landing Beach,0.0,27.999999999999996,2009,0.6,2009,1,True,19
995,8,4,Upper Sparkill Creek,4.0,519.4643818421255,2010,1.0333333333333334,2008,6,False,54
996,8,4,Wappingers Creek,0.0,6.0,2009,0.6,2009,1,True,20
997,8,4,West Point STP Outfall,0.0,12.0,2009,0.6,2009,1,True,21
998,9,1,79th St. mid-channel,0.0,2.0,2007,0.0,2007,1,True,4
999,9,1,East River mid-channel at 23rd St.,0.0,1.0,2007,0.0,2007,1,True,5
1000,9,1,East River mid-channel at Roosevelt Is.,0.0,1.0,2007,0.0,2007,1,True,6
1001,9,1,GW Bridge mid-channel,0.0,1.0,2007,0.0,2007,1,True,7
1002,9,1,Gowanus Canal,0.0,17.32050807568877,2009,0.0,2007,2,True,8
1003,9,1,Harlem River- Washington Bridge,0.0,27.0,2007,0.0,2007,1,True,9
1004,9,1,Harlem River- Willis Ave. Bridge,0.0,4.0,2007,0.0,2007,1,True,10
1005,9,1,Kingsland Pt. Park- Pocantico River,1.0,627.0000000000001,2008,4.8,2008,1,False,18
1006,9,1,Kingston Point Beach,0.0,2.0,2012,0.2,2012,1,True,2
1007,9,1,Newtown Creek- Dutch Kills,0.0,4.999999999999999,2007,0.0,2007,1,True,11
1008,9,1,Newtown Creek- Metropolitan Ave. Bridge,0.0,4.999999999999999,2007,0.0,2007,1,True,12
1009,9,1,North River STP at 145th,0.0,10.000000000000002,2007,0.0,2007,1,True,13
1010,9,1,Nyack Launch Ramp,1.0,119.99999999999997,2008,4.8,2008,1,False,19
1011,9,1,Orangetown STP Outfall,0.0,3.0000000000000004,2007,0.0,2007,1,True,14
1012,9,1,Piermont Pier,2.0,77.19939026585968,2010,1.92,2007,5,False,21
1013,9,1,Rondout- Eddyville Anchorage,0.0,1.0,2012,0.2,2012,1,True,3
1014,9,1,Saw Mill River,1.0,122.99999999999994,2007,0.0,2007,1,False,20
1015,9,1,TZ Bridge mid-channel,0.0,17.32050807568877,2008,2.4,2007,2,True,1
1016,9,1,The Battery mid-channel,0.0,2.0,2007,0.0,2007,1,True,15
1017,9,1,Upper Sparkill Creek,4.0,1629.8612878614251,2010,2.4,2008,4,False,22
1018,9,1,Yonkers STP Outfall,0.0,17.999999999999996,2007,0.0,2007,1,True,16
1019,9,1,Yonkers mid-channel,0.0,10.000000000000002,2007,0.0,2007,1,True,17
1020,9,2,125th St. Pier,1.0,22.795070569547782,2012,0.30000000000000004,2009,4,False,67
1021,9,2,79th St. mid-channel,0.0,16.922069059826192,2012,0.30000000000000004,2009,4,True,14
1022,9,2,Albany Rowing Dock,0.0,82.00000000000001,2010,0.0,2010,1,True,29
1023,9,2,Annesville Creek,0.0,14.142135623730955,2012,0.7,2010,2,True,2
1024,9,2,Athens,0.0,27.0,2010,0.0,2010,1,True,30
1025,9,2,Beacon Harbor,0.0,33.46640106136302,2012,0.0,2010,2,True,31
1026,9,2,Bethlehem Launch Ramp,0.0,9.000000000000002,2010,0.0,2010,1,True,32
1027,9,2,"Castle Point, NJ",0.0,15.779670210741882,2012,0.30000000000000004,2009,4,True,15
1028,9,2,Castleton,0.0,26.000000000000004,2010,0.0,2010,1,True,33
1029,9,2,Catskill Creek- East End,0.0,13.747727084867522,2012,0.0,2010,2,True,34
1030,9,2,Catskill Creek- First Bridge,0.0,6.6332495807108005,2012,0.0,2010,2,True,35
1031,9,2,Catskill Launch Ramp,0.0,12.449899597988733,2012,0.0,2010,2,True,36
1032,9,2,Cedar Pond Brook,1.0,40.89642705660269,2012,0.4666666666666666,2007,3,False,66
1033,9,2,Coeymans Landing,0.0,22.000000000000004,2010,0.0,2010,1,True,37
1034,9,2,Cold Spring Harbor,0.0,8.831760866327846,2012,0.0,2010,2,True,38
1035,9,2,Congress St. Bridge- Troy,0.0,31.0,2010,0.0,2010,1,True,39
1036,9,2,Coxsackie Waterfront Park,0.0,42.00000000000001,2010,0.0,2010,1,True,40
1037,9,2,Croton Point Beach,0.0,5.848035476425733,2012,0.4666666666666666,2007,3,True,6
1038,9,2,Dunn Memorial Bridge- Albany,0.0,88.00000000000003,2010,0.0,2010,1,True,41
1039,9,2,Dyckman Street Beach,0.0,23.634077129237717,2012,0.30000000000000004,2009,4,True,16
1040,9,2,East River mid-channel at 23rd St.,0.0,11.892071150027208,2012,0.30000000000000004,2009,4,True,17
1041,9,2,East River mid-channel at Roosevelt Is.,0.0,10.000000000000002,2012,0.30000000000000004,2009,4,True,18
1042,9,2,Emeline Beach- Haverstraw,0.0,14.142135623730955,2012,0.7,2010,2,True,3
1043,9,2,Esopus Creek Entrance,0.0,9.380831519646856,2012,0.0,2010,2,True,42
1044,9,2,Esopus Creek West,0.0,30.199337741082992,2012,0.0,2010,2,True,43
1045,9,2,Fort Montgomery,0.0,7.211102550927977,2012,0.0,2010,2,True,44
1046,9,2,Furnace Brook,0.0,12.385623296301711,2012,0.4666666666666666,2007,3,True,7
1047,9,2,GW Bridge mid-channel,0.0,13.160740129524932,2012,0.30000000000000004,2009,4,True,19
1048,9,2,Gay's Point mid-channel,0.0,7.999999999999998,2010,0.0,2010,1,True,45
1049,9,2,Gowanus Canal,0.0,16.005206638831552,2012,0.13333333333333333,2010,3,True,28
1050,9,2,Harlem River- Washington Bridge,0.0,16.493314105258204,2012,0.30000000000000004,2009,4,True,20
1051,9,2,Harlem River- Willis Ave. Bridge,0.0,14.229707211083648,2012,0.30000000000000004,2009,4,True,21
1052,9,2,Haverstraw Bay mid-channel,0.0,12.599210498948736,2012,0.4666666666666666,2007,3,True,8
1053,9,2,Hudson Landing Ramp,0.0,18.999999999999996,2010,0.0,2010,1,True,46
1054,9,2,Hudson River above Troy Lock,0.0,32.0,2010,0.0,2010,1,True,47
1055,9,2,Hudson above Mohawk River,0.0,15.0,2010,0.0,2010,1,True,48
1056,9,2,Inbocht Bay,0.0,6.6332495807108005,2012,0.0,2010,2,True,49
1057,9,2,Irvington Beach,0.0,10.000000000000002,2012,0.7,2010,2,True,4
1058,9,2,Island Creek/Normans Kill,0.0,103.99999999999999,2010,0.0,2010,1,True,50
1059,9,2,Kingsland Pt. Park- Pocantico River,1.0,68.7181670810425,2012,1.2,2010,3,False,65
1060,9,2,Kingston Point Beach,0.0,9.59166304662544,2012,0.0,2010,2,True,51
1061,9,2,Kingston STP Outfall,1.0,311.9519193722007,2012,0.0,2010,2,False,70
1062,9,2,Little Stony Point,1.0,51.53639490690052,2012,0.0,2010,2,False,71
1063,9,2,Malden Launch Ramp,0.0,16.970562748477143,2012,0.0,2010,2,True,52
1064,9,2,Marlboro Landing,0.0,7.211102550927977,2012,0.0,2010,2,True,53
1065,9,2,Mohawk River at Waterford,1.0,2419.999999999999,2010,0.0,2010,1,False,72
1066,9,2,Newburgh Launch Ramp,0.0,23.685438564654028,2012,0.0,2010,2,True,54
1067,9,2,Newtown Creek- Dutch Kills,0.0,11.892071150027213,2012,0.30000000000000004,2009,4,True,22
1068,9,2,Newtown Creek- Metropolitan Ave. Bridge,0.0,18.840509201876074,2012,0.30000000000000004,2009,4,True,23
1069,9,2,Norrie Point Yacht Basin,0.0,28.26658805020514,2012,0.0,2010,2,True,55
1070,9,2,Norrie Point mid-channel,0.0,7.416198487095664,2012,0.0,2010,2,True,56
1071,9,2,North River STP at 145th,1.0,55.16317174966329,2012,0.30000000000000004,2009,4,False,68
1072,9,2,Nyack Launch Ramp,0.0,17.32050807568877,2012,0.7,2010,2,True,5
1073,9,2,Orangetown STP Outfall,0.0,7.989569740454013,2012,0.4666666666666666,2007,3,True,9
1074,9,2,Ossining Beach,0.0,10.000000000000002,2012,0.4666666666666666,2007,3,True,10
1075,9,2,Peekskill Riverfront Green Park,0.0,17.470153205937265,2012,0.4666666666666666,2007,3,True,11
1076,9,2,Pier 96 Kayak Launch,0.0,17.647895909936366,2012,0.30000000000000004,2009,4,True,24
1077,9,2,Piermont Pier,0.0,22.366292721367692,2012,1.0857142857142856,2007,7,True,1
1078,9,2,Port Ewen Drinking Water Intake,0.0,7.483314773547881,2012,0.0,2010,2,True,57
1079,9,2,Poughkeepsie Drinking Water Intake,0.0,3.0000000000000004,2012,0.0,2010,2,True,58
1080,9,2,Poughkeepsie Launch Ramp,0.0,16.43167672515498,2012,0.0,2010,2,True,59
1081,9,2,Rondout- Eddyville Anchorage,0.0,43.45112196480086,2012,0.0,2010,2,True,60
1082,9,2,Rondout- Kingston Public Dock,1.0,46.13025037868319,2012,0.0,2010,2,False,73
1083,9,2,Saw Mill River,1.0,63.56099432828283,2012,0.2,2010,2,False,69
1084,9,2,Stony Point mid-channel,0.0,4.641588833612779,2012,0.4666666666666666,2007,3,True,12
1085,9,2,TZ Bridge mid-channel,0.0,4.641588833612779,2012,0.4666666666666666,2007,3,True,13
1086,9,2,Tarrytown Marina,1.0,27.719998417487513,2012,2.266666666666667,2008,3,False,64
1087,9,2,The Battery mid-channel,0.0,10.000000000000002,2012,0.30000000000000004,2009,4,True,25
1088,9,2,Tivoli Landing,0.0,9.643650760992957,2012,0.0,2010,2,True,61
1089,9,2,Ulster Landing Beach,0.0,4.69041575982343,2012,0.0,2010,2,True,62
1090,9,2,Upper Sparkill Creek,3.0,291.02037186707156,2012,1.5499999999999998,2008,4,False,75
1091,9,2,Wappingers Creek,0.0,13.0384048104053,2012,0.0,2010,2,True,63
1092,9,2,West Point STP Outfall,1.0,17.058722109231983,2012,0.0,2010,2,False,74
1093,9,2,Yonkers STP Outfall,0.0,17.32050807568877,2012,0.2,2010,2,True,26
1094,9,2,Yonkers mid-channel,0.0,10.000000000000002,2012,0.2,2010,2,True,27
1095,9,3,125th St. Pier,0.0,41.00000000000001,2013,0.0,2013,1,True,32
1096,9,3,79th St. mid-channel,0.0,10.000000000000002,2013,0.0,2013,1,True,33
1097,9,3,Albany Rowing Dock,1.0,52.22499323914678,2013,0.04,2008,5,False,63
1098,9,3,Annesville Creek,1.0,38.66422233194121,2013,0.0,2009,3,False,66
1099,9,3,Athens,0.0,20.049603339867343,2013,0.1,2008,5,True,13
1100,9,3,Beacon Harbor,0.0,11.789673567624863,2013,0.025,2008,4,True,23
1101,9,3,Bethlehem Launch Ramp,0.0,20.020458103765066,2013,0.04,2008,5,True,21
1102,9,3,"Castle Point, NJ",0.0,19.999999999999996,2013,0.0,2013,1,True,34
1103,9,3,Castleton,0.0,9.413527412909549,2013,0.1,2008,5,True,14
1104,9,3,Catskill Creek- East End,0.0,7.182111405483869,2013,0.12,2008,5,True,12
1105,9,3,Catskill Creek- First Bridge,0.0,4.426727678801287,2013,0.125,2008,4,True,9
1106,9,3,Catskill Launch Ramp,0.0,10.893079261326001,2013,0.125,2008,4,True,10
1107,9,3,Cedar Pond Brook,1.0,103.73942409252786,2013,0.0,2009,3,False,67
1108,9,3,Coeymans Landing,0.0,18.376508689838513,2013,0.1,2008,5,True,15
1109,9,3,Cold Spring Harbor,0.0,8.387862445066169,2013,0.025,2008,4,True,24
1110,9,3,Congress St. Bridge- Troy,0.0,53.88111496691748,2013,0.04,2008,5,False,60
1111,9,3,Coxsackie Waterfront Park,0.0,11.214880232982217,2013,0.1,2008,5,True,16
1112,9,3,Croton Point Beach,0.0,8.873560657375263,2013,0.0,2006,4,True,35
1113,9,3,Dunn Memorial Bridge- Albany,2.0,107.46996236495639,2013,0.04,2008,5,False,74
1114,9,3,Dyckman Street Beach,0.0,10.000000000000002,2013,0.0,2013,1,True,36
1115,9,3,East River mid-channel at 23rd St.,0.0,10.000000000000002,2013,0.0,2013,1,True,37
1116,9,3,East River mid-channel at Roosevelt Is.,0.0,10.000000000000002,2013,0.0,2013,1,True,38
1117,9,3,Emeline Beach- Haverstraw,1.0,39.29601618849401,2013,0.0,2009,3,False,68
1118,9,3,Esopus Creek Entrance,1.0,50.159112105830424,2013,0.58,2008,5,False,62
1119,9,3,Esopus Creek West,0.0,14.781261700964414,2013,0.125,2008,4,True,11
1120,9,3,Fort Montgomery,0.0,12.81409755778602,2013,0.025,2008,4,True,25
1121,9,3,Furnace Brook,1.0,58.2296586326634,2013,0.0,2006,4,False,69
1122,9,3,GW Bridge mid-channel,0.0,62.99999999999999,2013,0.0,2013,1,True,39
1123,9,3,Gay's Point mid-channel,0.0,10.758688016832512,2013,0.1,2008,5,True,17
1124,9,3,Gowanus Canal,0.0,41.00000000000001,2013,0.0,2013,1,True,40
1125,9,3,Harlem River- Washington Bridge,0.0,19.999999999999996,2013,0.0,2013,1,True,41
1126,9,3,Harlem River- Willis Ave. Bridge,0.0,19.999999999999996,2013,0.0,2013,1,True,42
1127,9,3,Haverstraw Bay mid-channel,0.0,13.027111248652611,2013,0.0,2006,4,True,43
1128,9,3,Hudson Landing Ramp,0.0,12.326219195659483,2013,0.1,2008,5,True,18
1129,9,3,Hudson River above Troy Lock,1.0,63.07811191213363,2013,0.04,2008,5,False,64
1130,9,3,Hudson above Mohawk River,0.0,13.238077813378911,2013,0.04,2008,5,True,22
1131,9,3,Inbocht Bay,0.0,9.797958971132712,2013,0.2,2008,4,True,1
1132,9,3,Irvington Beach,1.0,35.93403558286105,2013,0.0,2009,3,False,70
1133,9,3,Island Creek/Normans Kill,0.0,44.95102657955557,2013,0.04,2008,5,False,61
1134,9,3,Kingsland Pt. Park- Pocantico River,0.0,12.599210498948736,2013,0.0,2009,3,True,44
1135,9,3,Kingston Point Beach,0.0,9.032403457412903,2013,0.19999999999999998,2008,4,True,3
1136,9,3,Kingston STP Outfall,2.0,109.22723678732115,2013,0.19999999999999998,2008,4,False,73
1137,9,3,Little Stony Point,0.0,11.728325792985451,2013,0.025,2008,4,True,26
1138,9,3,Malden Launch Ramp,0.0,12.927594881043667,2013,0.2,2008,4,True,2
1139,9,3,Marlboro Landing,0.0,3.7976578442318836,2013,0.025,2008,4,True,27
1140,9,3,Mohawk River at Waterford,3.0,189.47099464948093,2013,0.04,2008,5,False,75
1141,9,3,Newburgh Launch Ramp,1.0,25.085559768561897,2013,0.025,2008,4,False,65
1142,9,3,Newtown Creek- Dutch Kills,0.0,10.000000000000002,2013,0.0,2013,1,True,45
1143,9,3,Newtown Creek- Metropolitan Ave. Bridge,0.0,30.000000000000004,2013,0.0,2013,1,True,46
1144,9,3,Norrie Point Yacht Basin,0.0,7.319953094007862,2013,0.19999999999999998,2008,4,True,4
1145,9,3,Norrie Point mid-channel,0.0,2.414736402766418,2013,0.19999999999999998,2008,4,True,5
1146,9,3,North River STP at 145th,0.0,41.00000000000001,2013,0.0,2013,1,True,47
1147,9,3,Nyack Launch Ramp,0.0,23.08350239753609,2013,0.0,2009,3,True,48
1148,9,3,Orangetown STP Outfall,0.0,29.28300023005524,2013,0.0,2009,3,True,49
1149,9,3,Ossining Beach,0.0,8.873560657375267,2013,0.0,2006,4,True,50
1150,9,3,Peekskill Riverfront Green Park,1.0,75.78145897487278,2013,0.0,2009,3,False,71
1151,9,3,Pier 96 Kayak Launch,0.0,19.999999999999996,2013,0.0,2013,1,True,51
1152,9,3,Piermont Pier,0.0,19.964876852909484,2013,0.0,2008,5,True,52
1153,9,3,Port Ewen Drinking Water Intake,0.0,4.860249337434803,2013,0.19999999999999998,2008,4,True,6
1154,9,3,Poughkeepsie Drinking Water Intake,0.0,3.464101615137755,2013,0.025,2008,4,True,28
1155,9,3,Poughkeepsie Launch Ramp,0.0,9.587126907713722,2013,0.025,2008,4,True,29
1156,9,3,Rondout- Eddyville Anchorage,0.0,13.953209829757174,2013,0.19999999999999998,2008,4,True,7
1157,9,3,Rondout- Kingston Public Dock,0.0,24.13225775563152,2013,0.19999999999999998,2008,4,True,8
1158,9,3,Saw Mill River,0.0,31.32913278029138,2013,0.0,2009,3,True,53
1159,9,3,Stony Point mid-channel,0.0,12.673743884191845,2013,0.0,2006,4,True,54
1160,9,3,TZ Bridge mid-channel,0.0,12.599210498948736,2013,0.0,2009,3,True,55
1161,9,3,Tarrytown Marina,0.0,29.325756597230356,2013,0.0,2011,2,True,56
1162,9,3,The Battery mid-channel,0.0,10.000000000000002,2013,0.0,2013,1,True,57
1163,9,3,Tivoli Landing,0.0,8.23906857562847,2013,0.1,2008,4,True,19
1164,9,3,Ulster Landing Beach,0.0,12.567790536647967,2013,0.1,2008,4,True,20
1165,9,3,Upper Sparkill Creek,1.0,453.5416188179426,2010,0.0,2008,2,False,72
1166,9,3,Wappingers Creek,0.0,4.147848904442549,2013,0.025,2008,4,True,30
1167,9,3,West Point STP Outfall,0.0,3.7838896737717334,2013,0.025,2008,4,True,31
1168,9,3,Yonkers STP Outfall,0.0,20.165296752181057,2013,0.0,2009,3,True,58
1169,9,3,Yonkers mid-channel,0.0,10.000000000000002,2013,0.0,2009,3,True,59
1170,9,4,125th St. Pier,0.0,10.000000000000002,2008,0.0,2008,1,True,14
1171,9,4,79th St. mid-channel,0.0,10.000000000000002,2008,0.05,2006,2,True,3
1172,9,4,Annesville Creek,0.0,10.000000000000002,2008,0.0,2008,1,True,15
1173,9,4,"Castle Point, NJ",0.0,10.000000000000002,2008,0.0,2008,1,True,16
1174,9,4,Cedar Pond Brook,0.0,10.000000000000002,2008,0.0,2008,1,True,17
1175,9,4,Croton Point Beach,0.0,10.000000000000002,2008,0.0,2008,1,True,18
1176,9,4,Dyckman Street Beach,0.0,10.000000000000002,2008,0.0,2008,1,True,19
1177,9,4,East River mid-channel at 23rd St.,0.0,10.000000000000002,2008,0.0,2008,1,True,20
1178,9,4,East River mid-channel at Roosevelt Is.,0.0,4.4721359549995805,2008,0.05,2006,2,True,4
1179,9,4,Emeline Beach- Haverstraw,0.0,10.000000000000002,2008,0.0,2008,1,True,21
1180,9,4,Furnace Brook,0.0,10.000000000000002,2008,0.0,2008,1,True,22
1181,9,4,GW Bridge mid-channel,0.0,4.4721359549995805,2008,0.05,2006,2,True,5
1182,9,4,Harlem River- Washington Bridge,0.0,10.488088481701517,2008,0.05,2006,2,True,6
1183,9,4,Harlem River- Willis Ave. Bridge,0.0,15.811388300841893,2008,0.05,2006,2,True,7
1184,9,4,Haverstraw Bay mid-channel,0.0,10.000000000000002,2008,0.0,2008,1,True,23
1185,9,4,Kingston Point Beach,0.0,17.999999999999996,2012,0.8,2012,1,True,2
1186,9,4,Newtown Creek- Dutch Kills,1.0,26.646512549548746,2008,0.8333333333333334,2006,3,False,29
1187,9,4,Newtown Creek- Metropolitan Ave. Bridge,1.0,124.62672644435467,2008,0.8333333333333334,2006,3,False,30
1188,9,4,North River STP at 145th,0.0,4.4721359549995805,2008,0.05,2006,2,True,8
1189,9,4,Orangetown STP Outfall,0.0,21.0,2008,0.05,2006,2,True,9
1190,9,4,Ossining Beach,0.0,10.000000000000002,2008,0.0,2008,1,True,24
1191,9,4,Peekskill Riverfront Green Park,0.0,10.000000000000002,2008,0.0,2008,1,True,25
1192,9,4,Pier 96 Kayak Launch,0.0,10.000000000000002,2008,0.0,2008,1,True,26
1193,9,4,Piermont Pier,2.0,59.264777718883224,2010,0.9571428571428572,2008,7,False,32
1194,9,4,Rondout- Eddyville Anchorage,1.0,358.9999999999999,2012,0.8,2012,1,False,31
1195,9,4,Saw Mill River,0.0,31.0,2008,0.0,2008,1,True,27
